연도,시도,시군구,자가비율
2021,서울특별시,동작구,0.4747289133638226
2021,서울특별시,관악구,0.3532117536685681
2021,서울특별시,서초구,0.5379771188179766
2021,서울특별시,강남구,0.49724390059099866
2021,서울특별시,송파구,0.5001812027234384
2021,서울특별시,강동구,0.4882037952772041
2021,부산광역시,중구,0.46037841888347697
2021,부산광역시,서구,0.5183517933041603
2021,부산광역시,동구,0.5013623303279501
2021,부산광역시,영도구,0.5663888888888889
2021,부산광역시,부산진구,0.5380859253353928
2021,부산광역시,동래구,0.6226784333094149
2021,부산광역시,남구,0.6140774528217512
2021,부산광역시,북구,0.6410560817611686
2021,부산광역시,해운대구,0.6258872729077732
2021,부산광역시,사하구,0.6030728452327749
2021,부산광역시,금정구,0.5664870773795581
2021,부산광역시,강서구,0.5292784215584934
2021,부산광역시,연제구,0.6126676481157337
2021,부산광역시,수영구,0.553007614213198
2021,부산광역시,사상구,0.5598591549295775
2021,부산광역시,기장군,0.40968612698503865
2021,대구광역시,중구,0.49478085351787776
2021,대구광역시,동구,0.5592224979321754
2021,대구광역시,서구,0.535702693930542
2021,대구광역시,남구,0.44813354512963066
2021,대구광역시,북구,0.5849472549724027
2021,대구광역시,수성구,0.6327661673139757
2021,대구광역시,달서구,0.5943309591496878
2021,대구광역시,달성군,0.6274126036741338
2021,인천광역시,중구,0.46854820573778394
2021,인천광역시,동구,0.6475908251231527
2021,인천광역시,연수구,0.6292310835660287
2021,인천광역시,남동구,0.554276659138785
2021,인천광역시,부평구,0.5701179355204766
2021,인천광역시,계양구,0.6262819086099745
2021,인천광역시,서구,0.5898546933339676
2021,인천광역시,미추홀구,0.4953446339280114
2021,인천광역시,강화군,0.7123287671232876
2021,인천광역시,옹진군,0.5817751987964754
2021,광주광역시,동구,0.5273515475350338
2021,광주광역시,서구,0.5826095188507325
2021,광주광역시,남구,0.6022954535353984
2021,광주광역시,북구,0.5735362909513235
2021,광주광역시,광산구,0.5760382486899457
2021,대전광역시,동구,0.5020329267479837
2021,대전광역시,중구,0.5730393104641341
2021,대전광역시,서구,0.5210198032229721
2021,대전광역시,유성구,0.5030727686001256
2021,대전광역시,대덕구,0.5767717582008612
2021,울산광역시,중구,0.6169781503366772
2021,울산광역시,남구,0.6152022061608861
2021,울산광역시,동구,0.6471714506371476
2021,울산광역시,북구,0.6989276503325641
2021,울산광역시,울주군,0.6503457970199606
2021,세종특별자치시,세종시,0.5336591073333563
2021,경기도,수원시,0.5348817852282517
2021,경기도,장안구,0.5606198554413868
2021,경기도,권선구,0.5187937961959875
2021,경기도,팔달구,0.4768147726308902
2021,경기도,영통구,0.5651015904421277
2021,경기도,성남시,0.49535832355764103
2021,경기도,수정구,0.39456067344043116
2021,경기도,중원구,0.45587815743849713
2021,경기도,분당구,0.5746229035449023
2021,경기도,의정부시,0.549438644338204
2021,경기도,안양시,0.6055914040444778
2021,경기도,만안구,0.5766902119071645
2021,경기도,동안구,0.6298918230989501
2021,경기도,부천시,0.5895795189486093
2021,경기도,광명시,0.5871627604401959
2021,경기도,평택시,0.5278921171830597
2021,경기도,동두천시,0.56078860898138
2021,경기도,안산시,0.5307327942336523
2021,경기도,상록구,0.5168167142030279
2021,경기도,단원구,0.5468150607652881
2021,경기도,고양시,0.5597209689227678
2021,경기도,덕양구,0.5482003270689226
2021,경기도,일산동구,0.490269622425136
2021,경기도,일산서구,0.6560555131862649
2021,경기도,과천시,0.5628130129203316
2021,경기도,구리시,0.5789660249768228
2021,경기도,남양주시,0.584265822261788
2021,경기도,오산시,0.517183175375325
2021,경기도,시흥시,0.5241351647491587
2021,경기도,군포시,0.6037425063683898
2021,경기도,의왕시,0.5806674338319908
2021,경기도,하남시,0.4539061996000258
2021,경기도,용인시,0.6295365957103042
2021,경기도,처인구,0.5788139447126781
2021,경기도,기흥구,0.6186683577987926
2021,경기도,수지구,0.6825245220660694
2021,경기도,파주시,0.4976911095333234
2021,경기도,이천시,0.5951324643761965
2021,경기도,안성시,0.5717861545933426
2021,경기도,김포시,0.5973104773163883
2021,경기도,화성시,0.5399933222427892
2021,경기도,광주시,0.6522942047906704
2021,경기도,양주시,0.5551213175393016
2021,경기도,포천시,0.5512397366067799
2021,경기도,여주시,0.6137455838142678
2021,경기도,연천군,0.5450332570057791
2021,경기도,가평군,0.5953243583387361
2021,경기도,양평군,0.6478592899504427
2021,강원도,춘천시,0.5634219015489177
2021,강원도,원주시,0.5528663898702839
2021,강원도,강릉시,0.5555421018112103
2021,강원도,동해시,0.5948275862068966
2021,강원도,태백시,0.6223361640762698
2021,강원도,속초시,0.5979375818419904
2021,강원도,삼척시,0.5727820261216756
2021,강원도,홍천군,0.6442038517319303
2021,강원도,횡성군,0.6565544952285284
2021,강원도,영월군,0.6437463641652124
2021,강원도,평창군,0.6375614234029915
2021,강원도,정선군,0.5948869223205506
2021,강원도,철원군,0.5866729070379687
2021,강원도,화천군,0.5306346826586706
2021,강원도,양구군,0.5663574945608612
2021,강원도,인제군,0.5771449981266392
2021,강원도,고성군,0.6339226150767178
2021,강원도,양양군,0.6539403999683819
2021,충청북도,충주시,0.5955217619297326
2021,충청북도,제천시,0.5975469719915458
2021,충청북도,청주시,0.5728112319971463
2021,충청북도,상당구,0.6460818438995137
2021,충청북도,서원구,0.5655766293432114
2021,충청북도,흥덕구,0.5465184774510993
2021,충청북도,청원구,0.5490663155374671
2021,충청북도,보은군,0.6562823789459142
2021,충청북도,옥천군,0.6939005493731512
2021,충청북도,영동군,0.6394242151617028
2021,충청북도,진천군,0.5307755324959039
2021,충청북도,괴산군,0.6171028504750792
2021,충청북도,음성군,0.5420077972709552
2021,충청북도,단양군,0.6723321691889794
2021,충청북도,증평군,0.5165671172587236
2021,충청남도,천안시,0.5402402200424085
2021,충청남도,동남구,0.5570718497799789
2021,충청남도,서북구,0.5291401582574062
2021,충청남도,공주시,0.5798840792053608
2021,충청남도,보령시,0.6121710907615625
2021,충청남도,아산시,0.5542372630769685
2021,충청남도,서산시,0.6162018944161092
2021,충청남도,논산시,0.5596869270350728
2021,충청남도,계룡시,0.5943835788943458
2021,충청남도,당진시,0.5851233205776375
2021,충청남도,금산군,0.6254345680072106
2021,충청남도,부여군,0.6487368421052632
2021,충청남도,서천군,0.6275490238706031
2021,충청남도,청양군,0.6593430656934307
2021,충청남도,홍성군,0.5894026092927444
2021,충청남도,예산군,0.654813250007335
2021,충청남도,태안군,0.6241977572466323
2021,전라북도,전주시,0.5775995402559809
2021,전라북도,완산구,0.5623441824687678
2021,전라북도,덕진구,0.5938969719648111
2021,전라북도,군산시,0.5833770870523994
2021,전라북도,익산시,0.583481327697041
2021,전라북도,정읍시,0.6066024168795209
2021,전라북도,남원시,0.6270866050136683
2021,전라북도,김제시,0.6113405291487484
2021,전라북도,완주군,0.5835374321424063
2021,전라북도,진안군,0.6923076923076923
2021,전라북도,무주군,0.6506701659012091
2021,전라북도,장수군,0.6744604316546763
2021,전라북도,임실군,0.5914917939087123
2021,전라북도,순창군,0.6755735028782541
2021,전라북도,고창군,0.5824171177266576
2021,전라북도,부안군,0.6560635290950693
2021,전라남도,목포시,0.5762347813331657
2021,전라남도,여수시,0.6063078379136287
2021,전라남도,순천시,0.6257029238126938
2021,전라남도,나주시,0.581480007957032
2021,전라남도,광양시,0.613244408515225
2021,전라남도,담양군,0.6783575705731394
2021,전라남도,곡성군,0.6750253886415124
2021,전라남도,구례군,0.6959677419354838
2021,전라남도,고흥군,0.602407612898887
2021,전라남도,보성군,0.6492665375034598
2021,전라남도,화순군,0.6118683001531393
2021,전라남도,장흥군,0.6464041613742213
2021,전라남도,강진군,0.7077744497981509
2021,전라남도,해남군,0.6331112250128139
2021,전라남도,영암군,0.5920093321668125
2021,전라남도,무안군,0.6051911835684024
2021,전라남도,함평군,0.6105362867968522
2021,전라남도,영광군,0.5794052010748281
2021,전라남도,장성군,0.631473990086035
2021,전라남도,완도군,0.5958505444986857
2021,전라남도,진도군,0.627497062279671
2021,전라남도,신안군,0.6460888200976307
2021,경상북도,포항시,0.6109835527857176
2021,경상북도,남구,0.6145985695984183
2021,경상북도,북구,0.6078475983793764
2021,경상북도,경주시,0.6062939521800281
2021,경상북도,김천시,0.612592530982284
2021,경상북도,안동시,0.6000083560804412
2021,경상북도,구미시,0.5879255132605483
2021,경상북도,영주시,0.6278537304889593
2021,경상북도,영천시,0.6219812823141866
2021,경상북도,상주시,0.6589676734580863
2021,경상북도,문경시,0.6498683957116261
2021,경상북도,경산시,0.5705222019638784
2021,경상북도,군위군,0.6651847735482078
2021,경상북도,의성군,0.6832075238213092
2021,경상북도,청송군,0.6394064581401231
2021,경상북도,영양군,0.6648970607276965
2021,경상북도,영덕군,0.6363368321736054
2021,경상북도,청도군,0.7058977994853212
2021,경상북도,고령군,0.6111520329994107
2021,경상북도,성주군,0.6538523750471774
2021,경상북도,칠곡군,0.6054037137492176
2021,경상북도,예천군,0.661777813791427
2021,경상북도,봉화군,0.6588890455378542
2021,경상북도,울진군,0.5824648016090693
2021,경상북도,울릉군,0.5155985489721886
2021,경상남도,진주시,0.6051288226990212
2021,경상남도,통영시,0.6446832914015096
2021,경상남도,사천시,0.6399074366256443
2021,경상남도,김해시,0.6333686611088506
2021,경상남도,밀양시,0.6480538922155689
2021,경상남도,거제시,0.6632098714525756
2021,경상남도,양산시,0.6251329043088976
2021,경상남도,창원시,0.6082257701288388
2021,경상남도,의창구,0.5708678685095424
2021,경상남도,성산구,0.6276128438347391
2021,경상남도,마산합포구,0.6246959581845469
2021,경상남도,마산회원구,0.6517132169901078
2021,경상남도,진해구,0.5673817242427313
2021,경상남도,의령군,0.63955622954745
2021,경상남도,함안군,0.6566366388816207
2021,경상남도,창녕군,0.643708267237245
2021,경상남도,고성군,0.6713657178773458
2021,경상남도,남해군,0.6984596552075895
2021,경상남도,하동군,0.6710695379554916
2021,경상남도,산청군,0.6679901682737758
2021,경상남도,함양군,0.6690200990719125
2021,경상남도,거창군,0.6679870227855742
2021,경상남도,합천군,0.6648632697226048
2021,제주특별자치도,제주시,0.5473372931133306
2021,제주특별자치도,서귀포시,0.5608339075567805
2022,서울특별시,종로구,0.4875042687280743
2022,서울특별시,중구,0.4195876288659794
2022,서울특별시,용산구,0.4496207467278617
2022,서울특별시,성동구,0.4830434676454551
2022,서울특별시,광진구,0.4196583217757553
2022,서울특별시,동대문구,0.4473164349120016
2022,서울특별시,중랑구,0.4690343840885637
2022,서울특별시,성북구,0.5194323049159655
2022,서울특별시,강북구,0.49340697010093315
2022,서울특별시,도봉구,0.6114130645473929
2022,서울특별시,노원구,0.5671305552033861
2022,서울특별시,은평구,0.5337349520402026
2022,서울특별시,서대문구,0.4943363495365436
2022,서울특별시,마포구,0.45088555159024896
2022,서울특별시,양천구,0.5815145502645502
2022,서울특별시,강서구,0.4514732458552683
2022,서울특별시,구로구,0.5267508922873283
2022,서울특별시,금천구,0.43038603655286434
2022,서울특별시,영등포구,0.45138404685538974
2022,서울특별시,동작구,0.47109950433131054
2022,서울특별시,관악구,0.3429933672978948
2022,서울특별시,서초구,0.5449825533595303
2022,서울특별시,강남구,0.509221219864564
2022,서울특별시,송파구,0.507105766602897
2022,서울특별시,강동구,0.48375662926738267
2022,부산광역시,중구,0.44904090593944995
2022,부산광역시,서구,0.5096530641554339
2022,부산광역시,동구,0.4901685393258427
2022,부산광역시,영도구,0.5726265949763262
2022,부산광역시,부산진구,0.5391740452526188
2022,부산광역시,동래구,0.6281597460611843
2022,부산광역시,남구,0.6007567655015593
2022,부산광역시,북구,0.6427329150184149
2022,부산광역시,해운대구,0.6280441104130214
2022,부산광역시,사하구,0.6066618987476604
2022,부산광역시,금정구,0.5601174460396331
2022,부산광역시,강서구,0.5395311036907475
2022,부산광역시,연제구,0.6062227099193014
2022,부산광역시,수영구,0.5454613289557139
2022,부산광역시,사상구,0.5707873492466418
2022,부산광역시,기장군,0.4166596585653015
2022,대구광역시,중구,0.49612486256000426
2022,대구광역시,동구,0.5620861487630164
2022,대구광역시,서구,0.5323378326684518
2022,대구광역시,남구,0.45137061868794026
2022,대구광역시,북구,0.5873521529967606
2022,대구광역시,수성구,0.6262060684771222
2022,대구광역시,달서구,0.5989053433640282
2022,대구광역시,달성군,0.6294360673216054
2022,인천광역시,중구,0.460833680948692
2022,인천광역시,동구,0.6778890262874466
2022,인천광역시,연수구,0.6354761871979512
2022,인천광역시,남동구,0.551179122182681
2022,인천광역시,부평구,0.5576748589687957
2022,인천광역시,계양구,0.6305394458643616
2022,인천광역시,서구,0.5732251305653624
2022,인천광역시,미추홀구,0.5072927942505775
2022,인천광역시,강화군,0.7184456064800574
2022,인천광역시,옹진군,0.5769270245304321
2022,광주광역시,동구,0.521592350473217
2022,광주광역시,서구,0.5815913319470286
2022,광주광역시,남구,0.6110359691661443
2022,광주광역시,북구,0.5762206287452165
2022,광주광역시,광산구,0.5792719569268497
2022,대전광역시,동구,0.5029286551044315
2022,대전광역시,중구,0.5626350328117112
2022,대전광역시,서구,0.5233949374576611
2022,대전광역시,유성구,0.5117223213201118
2022,대전광역시,대덕구,0.5813633864760858
2022,울산광역시,중구,0.6232058928304662
2022,울산광역시,남구,0.6162025813565338
2022,울산광역시,동구,0.641644412074128
2022,울산광역시,북구,0.6939537018029006
2022,울산광역시,울주군,0.652161831721685
2022,세종특별자치시,세종시,0.5698063225965627
2022,경기도,수원시,0.5294532477324505
2022,경기도,장안구,0.5488039416807092
2022,경기도,권선구,0.5181166414815506
2022,경기도,팔달구,0.46004670757395366
2022,경기도,영통구,0.5683617141362554
2022,경기도,성남시,0.5036299208621428
2022,경기도,수정구,0.3945794872282376
2022,경기도,중원구,0.45986400614309403
2022,경기도,분당구,0.588674370200244
2022,경기도,의정부시,0.5510019269851633
2022,경기도,안양시,0.6061956042098938
2022,경기도,만안구,0.5799781342640288
2022,경기도,동안구,0.62734952839791
2022,경기도,부천시,0.5937418579173219
2022,경기도,광명시,0.597886484962577
2022,경기도,평택시,0.5174280713806696
2022,경기도,동두천시,0.5616092823811325
2022,경기도,안산시,0.5322569236324919
2022,경기도,상록구,0.5171039567870805
2022,경기도,단원구,0.5497760439242884
2022,경기도,고양시,0.5559218681465378
2022,경기도,덕양구,0.5384258716708873
2022,경기도,일산동구,0.4939700463973799
2022,경기도,일산서구,0.6568541424891732
2022,경기도,과천시,0.5881583373827234
2022,경기도,구리시,0.5741576842247983
2022,경기도,남양주시,0.5713038702567441
2022,경기도,오산시,0.5094956285054437
2022,경기도,시흥시,0.5295918072706622
2022,경기도,군포시,0.6000453013958492
2022,경기도,의왕시,0.6001353179972937
2022,경기도,하남시,0.48538198723849046
2022,경기도,용인시,0.6369374532768503
2022,경기도,처인구,0.5788022551601525
2022,경기도,기흥구,0.6193269698855689
2022,경기도,수지구,0.7039779434839134
2022,경기도,파주시,0.4847568683633912
2022,경기도,이천시,0.5965058705435187
2022,경기도,안성시,0.5707999562400476
2022,경기도,김포시,0.5927582017010936
2022,경기도,화성시,0.5357208968368383
2022,경기도,광주시,0.6557350194934967
2022,경기도,양주시,0.5562745600546728
2022,경기도,포천시,0.514563684508048
2022,경기도,여주시,0.6170756646216768
2022,경기도,연천군,0.5551636186031367
2022,경기도,가평군,0.598199611534439
2022,경기도,양평군,0.658652894851399
2022,강원도,춘천시,0.5653647155916709
2022,강원도,원주시,0.5534897743831968
2022,강원도,강릉시,0.570215946673766
2022,강원도,동해시,0.5927634276342764
2022,강원도,태백시,0.6240090600226501
2022,강원도,속초시,0.5971414857874247
2022,강원도,삼척시,0.5938131823695916
2022,강원도,홍천군,0.6453352866751015
2022,강원도,횡성군,0.6637526547142787
2022,강원도,영월군,0.6480774708060382
2022,강원도,평창군,0.6463857998289136
2022,강원도,정선군,0.5975805456116529
2022,강원도,철원군,0.5898747574528136
2022,강원도,화천군,0.5308284201059259
2022,강원도,양구군,0.5709589662208117
2022,강원도,인제군,0.5771707750388629
2022,강원도,고성군,0.6395320497197173
2022,강원도,양양군,0.6562524286935572
2022,충청북도,충주시,0.6063767814417975
2022,충청북도,제천시,0.6124017852597281
2022,충청북도,청주시,0.5677142693156009
2022,충청북도,상당구,0.6280934518264898
2022,충청북도,서원구,0.5546586933913208
2022,충청북도,흥덕구,0.5512539545830526
2022,충청북도,청원구,0.5468801740858129
2022,충청북도,보은군,0.6484289617486338
2022,충청북도,옥천군,0.697232317584568
2022,충청북도,영동군,0.661088680254901
2022,충청북도,진천군,0.52410790144435
2022,충청북도,괴산군,0.629320356135597
2022,충청북도,음성군,0.5449020449020449
2022,충청북도,단양군,0.6742084942084942
2022,충청북도,증평군,0.5232992173389525
2022,충청남도,천안시,0.5378052470670891
2022,충청남도,동남구,0.5573959599161692
2022,충청남도,서북구,0.5250156653310415
2022,충청남도,공주시,0.5864304142945479
2022,충청남도,보령시,0.5975196002017331
2022,충청남도,아산시,0.5543500671866224
2022,충청남도,서산시,0.6132334843287686
2022,충청남도,논산시,0.5629953161129666
2022,충청남도,계룡시,0.5893388921977367
2022,충청남도,당진시,0.5773333333333334
2022,충청남도,금산군,0.6431364124597208
2022,충청남도,부여군,0.6419285889484565
2022,충청남도,서천군,0.5950198858723845
2022,충청남도,청양군,0.652845998266397
2022,충청남도,홍성군,0.5897847212535453
2022,충청남도,예산군,0.6396739130434783
2022,충청남도,태안군,0.6221027645908964
2022,전라북도,전주시,0.5746681513689308
2022,전라북도,완산구,0.5567916888216287
2022,전라북도,덕진구,0.59392324015537
2022,전라북도,군산시,0.5804507246878134
2022,전라북도,익산시,0.5749429389550567
2022,전라북도,정읍시,0.5948312595875235
2022,전라북도,남원시,0.6295459155582601
2022,전라북도,김제시,0.5939723264803092
2022,전라북도,완주군,0.5863838950373078
2022,전라북도,진안군,0.6876669429860919
2022,전라북도,무주군,0.6454967502321263
2022,전라북도,장수군,0.6623417721518987
2022,전라북도,임실군,0.5678533946879794
2022,전라북도,순창군,0.6728342428376535
2022,전라북도,고창군,0.5546232589360631
2022,전라북도,부안군,0.6494163596822156
2022,전라남도,목포시,0.5734333489607751
2022,전라남도,여수시,0.6169199050572601
2022,전라남도,순천시,0.6327741800345617
2022,전라남도,나주시,0.5751012225323322
2022,전라남도,광양시,0.6179033233616138
2022,전라남도,담양군,0.6794926228638148
2022,전라남도,곡성군,0.6666149910859623
2022,전라남도,구례군,0.7002143239864261
2022,전라남도,고흥군,0.5828212708008105
2022,전라남도,보성군,0.6430587063575499
2022,전라남도,화순군,0.6066578399848686
2022,전라남도,장흥군,0.6442015786278081
2022,전라남도,강진군,0.7037737078798149
2022,전라남도,해남군,0.6288554155138846
2022,전라남도,영암군,0.5929403082978025
2022,전라남도,무안군,0.5908754297804814
2022,전라남도,함평군,0.5839384257914609
2022,전라남도,영광군,0.5635829139013853
2022,전라남도,장성군,0.6365635041434128
2022,전라남도,완도군,0.5948824277837991
2022,전라남도,진도군,0.6285252643948296
2022,전라남도,신안군,0.6482355718163578
2022,경상북도,포항시,0.6105196953108621
2022,경상북도,남구,0.6116753811326803
2022,경상북도,북구,0.6095147677487349
2022,경상북도,경주시,0.6108081526559358
2022,경상북도,김천시,0.6003798110767317
2022,경상북도,안동시,0.6004894803443049
2022,경상북도,구미시,0.581181729323738
2022,경상북도,영주시,0.6362646456727209
2022,경상북도,영천시,0.627422595769505
2022,경상북도,상주시,0.6618558587406509
2022,경상북도,문경시,0.6496387374825706
2022,경상북도,경산시,0.5653651622048259
2022,경상북도,군위군,0.6611533303531515
2022,경상북도,의성군,0.6775301574320179
2022,경상북도,청송군,0.6322715842414082
2022,경상북도,영양군,0.6627592425608656
2022,경상북도,영덕군,0.6263002364066194
2022,경상북도,청도군,0.7075457040758195
2022,경상북도,고령군,0.6088037437847323
2022,경상북도,성주군,0.6531708874228559
2022,경상북도,칠곡군,0.596523987359954
2022,경상북도,예천군,0.6615476665337057
2022,경상북도,봉화군,0.6633433967563014
2022,경상북도,울진군,0.5843164151806127
2022,경상북도,울릉군,0.5261299435028248
2022,경상남도,진주시,0.6002450655715988
2022,경상남도,통영시,0.6455487996451607
2022,경상남도,사천시,0.6395223260643821
2022,경상남도,김해시,0.6315823835550001
2022,경상남도,밀양시,0.6460459318417106
2022,경상남도,거제시,0.6649514362471585
2022,경상남도,양산시,0.6321342595776877
2022,경상남도,창원시,0.6060791542372563
2022,경상남도,의창구,0.5670514654512792
2022,경상남도,성산구,0.6252115396101698
2022,경상남도,마산합포구,0.6165399166889594
2022,경상남도,마산회원구,0.6490415190333424
2022,경상남도,진해구,0.5744948708040933
2022,경상남도,의령군,0.6331985090015069
2022,경상남도,함안군,0.6557407684257737
2022,경상남도,창녕군,0.6412903699893449
2022,경상남도,고성군,0.6773819090990267
2022,경상남도,남해군,0.6996566350232276
2022,경상남도,하동군,0.6647288815721782
2022,경상남도,산청군,0.6684338551737042
2022,경상남도,함양군,0.6690308669995461
2022,경상남도,거창군,0.6607724871689207
2022,경상남도,합천군,0.6547036964600039
2022,제주특별자치도,제주시,0.5513287521738913
2022,제주특별자치도,서귀포시,0.5667919733149785
